run_id,scenario,is_attack,window_start_ns,request_rate,put_ratio,get_ratio,delete_ratio,reject_ratio,error_ratio,latency_mean_us,latency_p95_us,input_mean_bytes,input_max_bytes,cpu_percent_mean,rss_kb_mean,key_reuse_ratio,request_reuse_ratio,operation_transition_ratio,idle_mean_us,idle_p95_us,idle_cv
error_storm-07,error_storm,1,1786524665000000000,5.0,0.0,1.0,0.0,0.0,1.0,191817.17291999998,209787.1162,13.0,13.0,0.19905589203703666,1280.0,0.96,0.96,0.0,2959.9799583333333,3440.1114499999994,0.07632583480571897
error_storm-07,error_storm,1,1786524670000000000,5.0,0.0,1.0,0.0,0.0,1.0,197400.19311999998,216538.1628,13.0,13.0,0.7447143706937924,1280.0,0.96,0.96,0.0,3071.780708333333,3584.2097999999996,0.11120086678658568
error_storm-07,error_storm,1,1786524675000000000,5.0,0.0,1.0,0.0,0.0,1.0,199027.21696,220387.55680000002,13.0,13.0,0.19890130440002513,1280.0,0.96,0.96,0.0,3123.8210833333337,3560.3175,0.06772035031892008
error_storm-07,error_storm,1,1786524680000000000,5.2,0.0,1.0,0.0,0.0,1.0,188267.32523076923,202771.81625,13.0,13.0,0.3974049269593741,1280.0,0.9615384615384616,0.9615384615384616,0.0,3147.30324,3587.7523999999994,0.11986257238791401
error_storm-07,error_storm,1,1786524685000000000,5.2,0.0,1.0,0.0,0.0,1.0,189002.4073846154,202509.235,13.0,13.0,0.19818393831035008,1280.0,0.9615384615384616,0.9615384615384616,0.0,2992.0334000000003,3483.5019999999995,0.07387630030526891
error_storm-07,error_storm,1,1786524690000000000,5.4,0.0,1.0,0.0,0.0,1.0,181723.68533333333,202698.0756,13.0,13.0,0.59620499927874,1280.0,0.962962962962963,0.962962962962963,0.0,2992.1035384615384,3406.449,0.08256553977774701
error_storm-07,error_storm,1,1786524695000000000,2.0,0.0,1.0,0.0,0.0,1.0,187167.90759999998,200922.93654999998,13.0,13.0,0.0,1280.0,0.9,0.9,0.0,3071.7237777777777,3388.644,0.07903243308596057
error_storm-08,error_storm,1,1786524705000000000,1.2,0.0,1.0,0.0,0.0,1.0,199566.48783333332,220122.82499999998,13.0,13.0,0.992039893717687,1276.0,0.8333333333333334,0.8333333333333334,0.0,2973.9924,3043.9888,0.02559434414662599
error_storm-08,error_storm,1,1786524710000000000,5.2,0.0,1.0,0.0,0.0,1.0,192622.5935,215280.87649999998,13.0,13.0,0.19906387881937807,1276.0,0.9615384615384616,0.9615384615384616,0.0,3061.7083199999997,3305.7251999999994,0.16788848145454782
error_storm-08,error_storm,1,1786524715000000000,5.2,0.0,1.0,0.0,0.0,1.0,190956.50961538462,220089.02175,13.0,13.0,0.39797875747315226,1276.0,0.9615384615384616,0.9615384615384616,0.0,3081.224,3616.0003999999994,0.09386075513546122
error_storm-08,error_storm,1,1786524720000000000,5.0,0.0,1.0,0.0,0.0,1.0,190859.60052,223239.9036,13.0,13.0,0.3969426434821397,1276.0,0.96,0.96,0.0,3030.0669583333333,3411.1098999999995,0.07513402295982327
error_storm-08,error_storm,1,1786524725000000000,5.2,0.0,1.0,0.0,0.0,1.0,191889.17023076923,214838.58175,13.0,13.0,0.3980237622676719,1276.0,0.9615384615384616,0.9615384615384616,0.0,3438.30168,6668.481999999992,0.4417563417528319
error_storm-08,error_storm,1,1786524730000000000,5.0,0.0,1.0,0.0,0.0,1.0,198941.36892,216266.5938,13.0,13.0,0.19863849461252722,1276.0,0.96,0.96,0.0,3166.15525,3697.08735,0.16829449870287932
error_storm-08,error_storm,1,1786524735000000000,4.8,0.0,1.0,0.0,0.0,1.0,200819.02354166668,215250.9645,13.0,13.0,0.3968405569533286,1276.0,0.9583333333333334,0.9583333333333334,0.0,3047.145391304348,3318.0308000000005,0.0501779847080322
