run_id,scenario,is_attack,window_start_ns,request_rate,put_ratio,get_ratio,delete_ratio,reject_ratio,error_ratio,latency_mean_us,latency_p95_us,input_mean_bytes,input_max_bytes,cpu_percent_mean,rss_kb_mean
bursty-09,bursty,0,1784490525000000000,5.2,1.0,0.0,0.0,0.0,0.0,178042.15526923077,207857.104,102.0,102.0,0.39839475835841015,1284.0
bursty-09,bursty,0,1784490530000000000,5.0,1.0,0.0,0.0,0.0,0.0,193145.60640000002,220865.12720000002,102.0,102.0,0.1984556077439339,1284.0
bursty-09,bursty,0,1784490535000000000,2.2,1.0,0.0,0.0,0.0,0.0,177932.92136363636,203039.6765,102.0,102.0,0.49728000369435277,1284.0
large_value-00,large_value,0,1784490545000000000,1.2,1.0,0.0,0.0,0.0,0.0,187634.47183333334,208951.80925,3078.0,3078.0,0.988824966694447,1284.0
large_value-00,large_value,0,1784490550000000000,4.4,1.0,0.0,0.0,0.0,0.0,202617.58054545455,260775.10144999996,3078.0,3078.0,0.19906540642989445,1284.0
large_value-00,large_value,0,1784490555000000000,4.6,1.0,0.0,0.0,0.0,0.0,196457.5476521739,241181.69739999998,3078.0,3078.0,0.7937521245392011,1284.0
large_value-00,large_value,0,1784490560000000000,4.4,1.0,0.0,0.0,0.0,0.0,207409.88786363637,254947.07855,3078.0,3078.0,0.19836813701801392,1284.0
large_value-00,large_value,0,1784490565000000000,4.2,1.0,0.0,0.0,0.0,0.0,219229.9762857143,306191.918,3078.0,3078.0,0.19847125117281997,1284.0
large_value-00,large_value,0,1784490570000000000,4.0,1.0,0.0,0.0,0.0,0.0,223598.62774999999,344399.9464,3078.0,3078.0,0.3968081015576484,1284.0
large_value-00,large_value,0,1784490575000000000,4.4,1.0,0.0,0.0,0.0,0.0,203922.28109090912,248615.23784999998,3078.0,3078.0,0.5942155442426472,1284.0
large_value-00,large_value,0,1784490580000000000,4.6,1.0,0.0,0.0,0.0,0.0,201273.16165217393,254691.5292,3078.0,3078.0,0.3970756297116442,1284.0
large_value-00,large_value,0,1784490585000000000,3.4,1.0,0.0,0.0,0.0,0.0,263950.0918235294,345621.5554,3078.0,3078.0,0.24889160528965668,1284.0
large_value-00,large_value,0,1784490590000000000,3.8,1.0,0.0,0.0,0.0,0.0,244726.08463157894,338891.61789999995,3078.0,3078.0,0.19918814715712369,1284.0
large_value-00,large_value,0,1784490595000000000,3.8,1.0,0.0,0.0,0.0,0.0,182737.37842105262,225051.33579999994,3078.0,3078.0,0.2486803132608001,1284.0
large_value-01,large_value,0,1784490610000000000,4.4,1.0,0.0,0.0,0.0,0.0,187581.8540909091,218925.87425,3078.0,3078.0,0.49669142971100394,1284.0
large_value-01,large_value,0,1784490615000000000,4.8,1.0,0.0,0.0,0.0,0.0,182307.04658333331,207036.0482,3078.0,3078.0,0.3983740391478364,1284.0
large_value-01,large_value,0,1784490620000000000,4.8,1.0,0.0,0.0,0.0,0.0,189388.46516666666,215933.56545000002,3078.0,3078.0,0.39759262411912105,1284.0
large_value-01,large_value,0,1784490625000000000,4.8,1.0,0.0,0.0,0.0,0.0,186139.32170833333,221342.33685,3078.0,3078.0,0.3980085746678573,1284.0
large_value-01,large_value,0,1784490630000000000,5.0,1.0,0.0,0.0,0.0,0.0,180359.674,209206.4544,3078.0,3078.0,0.39646677741568254,1284.0
large_value-01,large_value,0,1784490635000000000,5.0,1.0,0.0,0.0,0.0,0.0,176559.21036,196303.96619999997,3078.0,3078.0,0.39755907377578015,1284.0
large_value-01,large_value,0,1784490640000000000,4.8,1.0,0.0,0.0,0.0,0.0,189712.105125,221751.5402,3078.0,3078.0,0.19900290747426883,1284.0
large_value-01,large_value,0,1784490645000000000,4.6,1.0,0.0,0.0,0.0,0.0,197858.383,238702.3225,3078.0,3078.0,0.3959298719391214,1284.0
large_value-01,large_value,0,1784490650000000000,4.6,1.0,0.0,0.0,0.0,0.0,194589.0760869565,238560.935,3078.0,3078.0,0.39747481114401956,1284.0
large_value-01,large_value,0,1784490655000000000,4.6,1.0,0.0,0.0,0.0,0.0,196020.04391304348,227455.94499999998,3078.0,3078.0,0.39825945092778786,1284.0
large_value-01,large_value,0,1784490660000000000,0.4,1.0,0.0,0.0,0.0,0.0,189537.8345,199156.40405,3078.0,3078.0,0.0,0.0
large_value-03,large_value,0,1784490730000000000,1.0,1.0,0.0,0.0,0.0,0.0,237488.86839999998,270291.283,3078.0,3078.0,0.0,1284.0
large_value-03,large_value,0,1784490735000000000,5.0,1.0,0.0,0.0,0.0,0.0,179724.40704,197619.6422,3078.0,3078.0,0.3979842593973634,1284.0
large_value-03,large_value,0,1784490740000000000,4.6,1.0,0.0,0.0,0.0,0.0,195691.88952173913,226511.2387,3078.0,3078.0,0.39752949202794935,1284.0
large_value-03,large_value,0,1784490745000000000,5.0,1.0,0.0,0.0,0.0,0.0,178074.8074,205382.523,3078.0,3078.0,0.3984977601095726,1284.0
large_value-03,large_value,0,1784490750000000000,5.0,1.0,0.0,0.0,0.0,0.0,179315.23896,202212.5828,3078.0,3078.0,0.39783186032581297,1284.0
large_value-03,large_value,0,1784490755000000000,4.4,1.0,0.0,0.0,0.0,0.0,203197.60659090907,235125.18234999996,3078.0,3078.0,0.24863932527068539,1284.0
large_value-03,large_value,0,1784490760000000000,4.4,1.0,0.0,0.0,0.0,0.0,209064.61427272728,241764.70355,3078.0,3078.0,0.3979519818804317,1284.0
large_value-03,large_value,0,1784490765000000000,4.8,1.0,0.0,0.0,0.0,0.0,184019.00829166666,213665.68159999998,3078.0,3078.0,0.3960829411508725,1284.0
large_value-03,large_value,0,1784490770000000000,4.6,1.0,0.0,0.0,0.0,0.0,198409.0371304348,240633.73539999998,3078.0,3078.0,0.19844576817936654,1284.0
large_value-03,large_value,0,1784490775000000000,5.0,1.0,0.0,0.0,0.0,0.0,179707.50292,206595.3616,3078.0,3078.0,0.3978904328578259,1284.0
large_value-03,large_value,0,1784490780000000000,3.6,1.0,0.0,0.0,0.0,0.0,188414.73605555555,209682.45255,3078.0,3078.0,0.49661485432094965,1284.0
large_value-05,large_value,0,1784490855000000000,2.8,1.0,0.0,0.0,0.0,0.0,187791.5957142857,217863.90405,3078.0,3078.0,0.3317149891133612,1280.0
large_value-05,large_value,0,1784490860000000000,4.6,1.0,0.0,0.0,0.0,0.0,203880.9994347826,236824.6286,3078.0,3078.0,0.3960261551530893,1280.0
large_value-05,large_value,0,1784490865000000000,4.8,1.0,0.0,0.0,0.0,0.0,182606.78470833332,218796.19415,3078.0,3078.0,0.3973851326971149,1280.0
large_value-05,large_value,0,1784490870000000000,5.0,1.0,0.0,0.0,0.0,0.0,178288.17408,203030.69839999996,3078.0,3078.0,0.19924824831400617,1280.0
large_value-05,large_value,0,1784490875000000000,5.0,1.0,0.0,0.0,0.0,0.0,182358.60228,202249.927,3078.0,3078.0,0.397198932536019,1280.0
large_value-05,large_value,0,1784490880000000000,4.6,1.0,0.0,0.0,0.0,0.0,192504.13873913043,227594.2901,3078.0,3078.0,0.4962615101002228,1280.0
large_value-05,large_value,0,1784490885000000000,5.2,1.0,0.0,0.0,0.0,0.0,175645.4475769231,202363.401,3078.0,3078.0,0.19818169700091706,1280.0
large_value-05,large_value,0,1784490890000000000,4.6,1.0,0.0,0.0,0.0,0.0,194039.1673478261,229244.1382,3078.0,3078.0,0.39610247337283433,1280.0
large_value-05,large_value,0,1784490895000000000,4.8,1.0,0.0,0.0,0.0,0.0,185500.8317916667,214936.99514999997,3078.0,3078.0,0.1992481891612257,1280.0
large_value-05,large_value,0,1784490900000000000,4.8,1.0,0.0,0.0,0.0,0.0,188465.13704166666,212879.59115,3078.0,3078.0,0.5972309746368567,1280.0
large_value-05,large_value,0,1784490905000000000,1.8,1.0,0.0,0.0,0.0,0.0,174875.05433333333,200289.8784,3078.0,3078.0,0.0,1280.0
large_value-07,large_value,0,1784490980000000000,4.6,1.0,0.0,0.0,0.0,0.0,184544.52091304347,228487.85369999998,3078.0,3078.0,0.49600524560636994,1268.0
large_value-07,large_value,0,1784490985000000000,5.2,1.0,0.0,0.0,0.0,0.0,174568.80534615385,187695.446,3078.0,3078.0,0.19905874752737687,1268.0
large_value-07,large_value,0,1784490990000000000,5.0,1.0,0.0,0.0,0.0,0.0,175134.8736,195084.35979999998,3078.0,3078.0,0.5967329970487919,1268.0
large_value-07,large_value,0,1784490995000000000,5.0,1.0,0.0,0.0,0.0,0.0,178016.009,208467.78719999996,3078.0,3078.0,0.3975245393664535,1268.0
large_value-07,large_value,0,1784491000000000000,5.0,1.0,0.0,0.0,0.0,0.0,182863.48784000002,228572.7508,3078.0,3078.0,0.3967380402822021,1268.0
large_value-07,large_value,0,1784491005000000000,5.0,1.0,0.0,0.0,0.0,0.0,173553.01132,202018.09679999997,3078.0,3078.0,0.39745928135756814,1268.0
large_value-07,large_value,0,1784491010000000000,4.6,1.0,0.0,0.0,0.0,0.0,198953.44926086956,248941.07650000002,3078.0,3078.0,0.39768094983169144,1268.0
large_value-07,large_value,0,1784491015000000000,5.0,1.0,0.0,0.0,0.0,0.0,180895.5772,204544.37159999998,3078.0,3078.0,0.19893389713162596,1268.0
large_value-07,large_value,0,1784491020000000000,4.8,1.0,0.0,0.0,0.0,0.0,182614.10316666667,213289.98349999997,3078.0,3078.0,0.19863136474581372,1268.0
large_value-07,large_value,0,1784491025000000000,5.0,1.0,0.0,0.0,0.0,0.0,184062.08924,210910.42419999995,3078.0,3078.0,0.5969904248161463,1268.0
large_value-07,large_value,0,1784491030000000000,0.2,1.0,0.0,0.0,0.0,0.0,188574.929,188574.929,3078.0,3078.0,0.0,0.0
large_value-09,large_value,0,1784491100000000000,0.8,1.0,0.0,0.0,0.0,0.0,222648.6255,243591.07909999997,3078.0,3078.0,0.9941932038241061,1280.0
large_value-09,large_value,0,1784491105000000000,4.8,1.0,0.0,0.0,0.0,0.0,186164.45825,215963.588,3078.0,3078.0,0.19833441377327463,1280.0
large_value-09,large_value,0,1784491110000000000,4.8,1.0,0.0,0.0,0.0,0.0,183801.18783333336,202561.76535,3078.0,3078.0,0.497782091879822,1280.0
large_value-09,large_value,0,1784491115000000000,4.6,1.0,0.0,0.0,0.0,0.0,195425.05682608695,226136.3236,3078.0,3078.0,0.19902628163046204,1280.0
large_value-09,large_value,0,1784491120000000000,4.6,1.0,0.0,0.0,0.0,0.0,193980.42734782607,220959.87829999998,3078.0,3078.0,0.3961048428071642,1280.0
large_value-09,large_value,0,1784491125000000000,5.0,1.0,0.0,0.0,0.0,0.0,183307.34420000002,208767.95380000002,3078.0,3078.0,0.5929710556554102,1280.0
large_value-09,large_value,0,1784491130000000000,4.6,1.0,0.0,0.0,0.0,0.0,194342.69413043477,227955.95479999998,3078.0,3078.0,0.3973678162667443,1280.0
large_value-09,large_value,0,1784491135000000000,4.8,1.0,0.0,0.0,0.0,0.0,190904.36112500002,232938.97749999998,3078.0,3078.0,0.19869941555855392,1280.0
large_value-09,large_value,0,1784491140000000000,4.6,1.0,0.0,0.0,0.0,0.0,189930.0595652174,221888.0342,3078.0,3078.0,0.3981289789085364,1280.0
large_value-09,large_value,0,1784491145000000000,4.8,1.0,0.0,0.0,0.0,0.0,187001.04633333333,209819.53295,3078.0,3078.0,0.3978124399680366,1280.0
